name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
ООО  НОВАКИТ,-0.019780437,0.018639535,0.04207051,0.05621217,0.044126414,0.0652669,0.020742882,0.054373242,0.00905117,0.046285614,-0.07644176,-0.012530823,0.10490109,0.07882291,-0.052383814,-0.010777581,-0.11563255,-0.12341545,-0.027143992,0.18464534,-0.081251614,-0.039079446,0.028692735,-0.0018719669,-0.009321371,-0.10869092,-0.0720589,0.110631846,-0.1251015,-0.01291563,-0.04905281,-0.16390468,-0.007294954,0.0076247295,-0.05393673,-0.09229513,-0.010784896,-0.0030581346,-0.09491973,-0.10274272,0.0098619955,0.08989058,0.055573188,0.072569296,-0.09163847,-0.109013155,0.033140413,-0.16584758,-0.018334111,-0.0020509833,-0.05092795,-0.044428993,-0.04039601,0.02903373,-0.20226073,0.038746487,-0.03203342,0.018546276,-0.090800606,-0.09622062,-0.052556675,0.090406775,0.06868663,-0.023275014,-0.0558253,-0.10651901,0.009869264,0.04150902,0.12581772,0.08525288,-0.043808047,0.033292077,0.041639328,-0.08278301,0.14953852,0.062625036,-0.09471474,0.014637944,0.020717893,-0.026683744,-0.1568873,0.032346167,-0.20832208,-0.08564442,-0.08692485,0.068348125,0.11794732,0.029806845,0.012261003,0.06705505,-0.076965235,-0.023768095,0.084832005,0.05308067,0.0070330794,0.03114429,0.04706992,-0.05058328,-0.01917474,-0.2447479,0.1257822,0.019128527,-0.018830301,-0.10193468,0.074001715,0.1700625,-0.06920738,-0.003655413,-0.04095101,0.09902781,0.009039777,-0.02744612,-0.1482914,-0.0034347072,-0.012826191,0.102598876,0.062463325,0.028569052,-0.040880404,-0.09075689,0.14223368,0.028588356,0.13414064,0.053992134,0.028404444,-0.05091653,-0.16952963,-0.016106611,0.0869159,-0.09722237,0.013015385,-0.11318791,-0.0207946,-0.07417268,-0.08986107,0.024712488,0.069574386,-0.10014916,0.18379396,-0.17006965,-0.07620931,-0.13207829,-0.07674102,-0.039553657,-0.0063657635,-0.14524767,-0.023708256,0.039577905,0.061974652,0.012315016,0.1815452,0.037369955,0.043357216,0.061068933,0.20169923,-0.056236945,0.10020833,-0.0808629,0.025843367,-0.049032964,-0.10391438,-0.009412759,-0.045010578,-0.24812913,-0.060865246,0.17128353,-0.10854382,0.025292084,0.08952944,0.021566957,-0.069332264,0.0014988955,-0.0365554,0.016721295,0.006626978,0.0005249987,-0.13819388,0.067467615,-0.031576227,0.08119098,0.10155175,0.1146979,0.03724077,0.08435199,0.112251356,0.18613097,-0.11037175,-0.12396788,-0.07720429,0.09117975,0.081985176,0.0364081,-0.10019511,-0.031071765,-0.1306988,-0.028408714,0.049995877,-0.027634347,0.06582061,-0.07088891,-0.102499485,-0.0036649737,-0.029459927,0.011857475,-0.05145265,-0.008921667,-0.030427909,0.085376054,-0.07347225,-0.04180941,-0.06989444,-0.051117964,0.09092708,-0.0630285,0.19397752,0.014222261,0.026650313,-0.0058792713,-0.016790055,0.071785554,-0.013022134,0.056491278,-0.05636351,0.006287265,0.017152209,0.094344,-0.14189914,0.027199347,0.03140425,0.047309116,-0.08270415,0.0161413,-0.13388716,-0.02480105,0.102320895,-0.0800113,0.02023876,-0.04946496,-0.11386342,-0.08768637,0.055318464,0.0049305,-0.024802793,-0.043511074,-0.15107322,-0.08998163,0.12513535,-0.026422782,-0.045271136,-0.12966597,-0.08975232,-0.12716477,-0.049770314,0.0174877,-0.09593681,0.14834093,0.072744936,0.051736936,0.041796807,0.060116153,0.020263318,-0.057996076,0.06682641,0.02705375,0.0020751315,0.107685134,0.06891486,0.016953863,0.020216158,0.03880261,0.027244579,-0.18041946,0.16996866,-0.0761952,0.12883109,-0.1767967,0.035492476,-0.043542758,0.032910936,0.01572353,-0.03147794,0.045137864,0.09005735,0.0461526,0.12239451,0.08280022,-0.02010304,-0.07068576,-0.11716705,0.1224907,0.010450171,-0.03613022,-0.050685845,0.090976,-0.014570491,-0.034728356,-0.035176095,-0.025082773,0.11604546,0.061234463
ООО  НОВАКИТ,-0.01670039,0.09620688,0.0741632,-0.037222307,0.038303062,0.100841485,0.038852382,0.111814484,0.043243956,0.0046787784,-0.0062139775,0.02045094,0.045508165,0.13763957,0.04077953,-0.1176107,-0.036104776,-0.19204345,-0.02795675,0.10568034,-0.040201034,-0.042623054,0.050962605,-0.10364485,-0.08146441,-0.10802369,-0.15813231,0.05563255,-0.19788133,-0.006558422,-0.018253425,-0.25534862,-0.15133262,-0.037825923,-0.081811026,-0.040064737,-0.0052779084,0.080243185,-0.12845176,-0.12363981,-0.029524058,0.14995123,0.06603945,0.097447015,-0.016704628,-0.10965496,0.036312316,-0.21040642,0.011228768,0.010574489,-0.10089735,0.007673792,-0.05022592,-0.012152226,-0.13908729,0.03254173,-0.016110457,0.009236449,-0.15144597,-0.06999697,0.018599642,0.14461921,0.16958405,-0.011491782,-0.02177489,-0.16408557,0.019083355,0.0030574207,0.08170141,0.11099586,-0.01986973,0.04022869,0.09195502,-0.059478637,0.16094677,0.11208646,-0.24453586,0.050698023,-0.036451895,0.0010382002,-0.12084227,0.027293982,-0.16640364,-0.027051065,-0.11044249,-0.009397216,0.16212487,0.02592074,0.014952683,0.087828726,-0.032478202,-0.0011723196,0.14050645,0.06444238,0.003654191,-0.008766351,0.11308798,-0.07300257,-0.019721117,-0.23233904,0.15453687,0.02921601,-0.023227902,-0.18581863,0.10085896,0.15225407,0.023118945,0.035954114,-0.06386011,0.114790216,0.052105565,-0.060546566,-0.10728347,0.0069438037,0.014036564,0.1283266,0.14874677,0.020583434,-0.038111784,-0.025814435,0.19412595,0.10298242,0.13180894,0.047532875,0.047125716,-0.062881865,-0.1723401,0.03145574,0.06608085,-0.06250778,0.017939683,-0.083551094,0.03098904,-0.04372251,-0.0031348115,-0.010253175,0.03387697,-0.12617847,0.1774588,-0.15223795,-0.1136665,-0.1424441,-0.08281078,0.046976786,0.080642395,-0.08646193,-0.04337002,-0.033929396,0.047559693,-0.006579328,0.16198656,0.021342013,-0.026578264,0.06739851,0.1823148,-0.008152351,0.124657355,-0.0723529,0.0009804294,-0.12191731,-0.07760717,-0.020442132,-0.07228606,-0.20889783,-0.07549097,0.1334981,-0.13504504,0.04121026,0.091002405,0.0078676045,-0.098351315,-0.04577675,-0.13843407,-0.10419775,0.030615697,-0.034009457,-0.11657449,0.07767057,-0.052049335,0.081950955,0.18295817,0.14414471,0.122581236,0.044912398,0.099508695,0.27469575,-0.06830844,-0.09436534,-0.06641694,-0.0020160433,0.15321457,0.0131341005,-0.1662403,-0.0076347487,-0.14638388,-0.05928931,0.04042419,0.04804508,0.051821876,-0.23690131,-0.16588658,-0.045346174,-0.034988396,0.026489666,-0.06814104,-0.058038887,-0.016893107,0.122277096,0.014734694,-0.013804516,-0.048367266,-0.08098675,0.10107701,-0.10187524,0.18581277,-0.058487818,-0.008455051,-0.012751603,0.00083244086,0.11574095,0.0350951,0.05205591,-0.008397215,0.034693856,0.061057497,0.10732918,-0.15698358,0.067056045,0.053552784,0.025135096,-0.16859901,0.08161479,-0.16288866,-0.056080528,0.05368272,-0.15703267,0.07731762,-0.023359312,-0.16418146,-0.10164819,0.11500466,-0.08084338,-0.016865859,-0.07267819,-0.15727653,-0.077304944,0.1092555,-0.06798712,-0.078738935,-0.13789816,-0.16172719,-0.1199085,-0.0071635623,-0.0017188955,-0.08714538,0.20169012,0.092921644,0.03498955,-0.022982197,0.10793144,0.060458753,-0.05652183,0.07456355,0.055971332,0.046340406,0.07389006,-0.0012045869,0.04948937,-0.049182817,0.011625117,0.00036448785,-0.20317219,0.15114982,-0.08909245,0.2013888,-0.16576426,0.04340141,-0.06922238,-0.08009156,-0.05694545,-0.04578799,0.0713606,0.04687364,0.04123925,0.17130895,0.09837006,0.025430331,-0.054572273,-0.11766814,0.12550044,0.020476256,-0.062718734,-0.0057432,0.10539277,-0.024980415,-0.12904552,-0.050418954,0.061083656,0.15375379,-0.104043774
ООО  НОВАКИТ,0.0010880968,0.003915839,0.023355752,-0.03384323,0.124064185,0.051659226,0.0074543376,0.09660638,-0.004294201,0.08402292,0.02865229,-0.05378851,0.110809855,0.096412465,-0.024314923,-0.07749651,-0.09625523,-0.07661724,-0.103302665,0.14228597,-0.10733299,-0.119740576,-0.019858092,0.004387569,-0.015418227,-0.08555603,-0.057988036,0.049204856,-0.12968884,-0.042626664,0.0010029281,-0.23715046,0.0409651,0.016876472,-0.0827418,-0.014471756,-0.01767966,0.001086764,-0.08368969,-0.12707911,-0.024250193,0.04506338,0.10039311,-0.010532956,-0.07109097,-0.018180594,-0.008497887,-0.08799234,-0.01442295,-0.047529917,-0.14650111,-0.051059395,-0.08954316,0.015438047,-0.116287574,0.018611023,-0.010662968,0.017984446,-0.051304705,-0.03600385,-0.05899728,0.1191467,0.11067703,-0.015505815,-0.033646926,-0.026394572,0.009292844,-0.008909395,0.077564165,0.020699281,-0.014742741,0.022803927,0.027293839,-0.13081561,0.092931196,-0.028180767,-0.14191382,0.049087837,-0.024383746,-0.08987233,-0.078340545,-0.010597,-0.2345999,-0.069435224,-0.07171581,0.114604004,0.09839984,-0.0030694709,0.041463777,0.06365198,-0.034524534,-0.049606163,0.066313334,0.05277087,-0.02101503,0.044443026,0.0557583,-0.021026235,-0.02161931,-0.19576871,0.13238347,0.010805635,-0.073889464,-0.12579113,0.12320309,0.07249306,-0.09370532,0.017512165,0.0656876,0.15671901,0.110285565,-0.041966863,-0.10846911,0.0027989561,0.028042221,0.07967699,0.07840548,-0.06534554,-0.012401612,-0.02321731,0.124981605,-0.00013278857,0.06939936,0.13526286,0.0021461016,-0.020303685,-0.20298529,-0.039949317,0.1373731,-0.14357072,-0.02468809,-0.12629862,-0.028577818,-0.031376652,-0.07065236,0.0054205465,0.07040242,-0.0882254,0.23421025,-0.117375255,-0.032762658,-0.08153602,-0.029880732,0.008738344,-0.02431968,-0.091216795,0.002760017,-0.0033006135,0.06752721,0.0018290421,0.08402044,0.07214695,0.07074212,0.066848904,0.2304774,-0.07350732,0.07720181,-0.08070665,0.029045446,-0.12514381,-0.06694158,0.009070314,-0.0076563423,-0.1768946,-0.15415843,0.1484484,-0.06752306,0.12899755,0.07442855,0.024242973,-0.031558532,-0.009456968,-0.0067241956,0.051187634,-0.03773134,0.008433742,-0.089467645,0.07744983,-0.063467495,0.025395295,0.106926404,0.16819882,0.03129267,0.016783977,0.086876355,0.16905104,-0.09673898,-0.023328075,-0.054133486,0.05022113,0.04995237,0.032110747,-0.12474554,-0.05814658,-0.07767165,0.002715637,0.03439459,0.074126534,0.08575435,-0.05468687,-0.06583041,-0.06394432,-0.05642004,-0.020034673,-0.06740308,-0.006212277,0.0080300085,0.06982845,-0.021831693,-0.03732617,-0.018937482,-0.034916632,0.10973562,-0.09374711,0.18594566,0.043642238,-0.05223996,-0.04668694,-0.075931095,0.07933719,-0.004439969,0.020443972,-0.023758765,0.017079953,0.03249668,0.076018006,-0.15880762,-0.0101719545,0.00499899,0.025806049,-0.038909867,-0.05373129,-0.17195196,0.009399146,0.10695269,-0.12444328,-0.031775218,-0.05247711,-0.1141296,-0.1241466,0.071824186,-0.049500026,-0.14216639,-0.015061346,-0.072922796,-0.06225126,0.14063941,-0.012700704,-0.05306114,-0.11207707,-0.09389542,-0.14376035,0.05313949,0.028917223,-0.096677735,0.15603167,0.07185047,0.03390934,0.0029725353,0.029110245,0.07575036,0.02583934,0.05184486,-0.014326703,-0.013886853,0.03329525,-0.028853137,0.00086159934,0.005741865,0.06541752,0.045304283,-0.09465477,0.13857186,-0.10866626,0.1778056,-0.17487483,-0.0739226,-0.010983604,0.027176166,-0.018635223,-0.009450897,0.037140455,0.10655037,0.09368544,0.08735309,0.062458873,-0.044553153,-0.040630106,-0.10392208,0.13636276,-0.032377657,-0.03702997,-0.040890627,0.020814432,0.055413675,-0.020073859,-0.092762016,-0.06821058,0.039159346,0.011990924
ООО  НОВАКИТ,-0.07377707,0.113299154,0.2892991,-0.20272519,0.20726036,0.10974734,0.19017969,0.16948248,0.21597865,-0.097327076,-0.08496382,-0.02610413,0.06580288,0.16063823,0.037768114,-0.254701,0.07337198,-0.43763238,0.13335511,0.06753481,-0.14302203,-0.23020734,-0.19034961,-0.28755453,-0.027534755,-0.015804367,-0.2469952,-0.21216126,-0.17263061,0.023721434,-0.0036269955,-0.29417998,-0.30218652,0.01107123,-0.12151591,-0.07770704,0.07669312,0.6292681,0.018122155,-0.23605286,-0.05852256,-0.0963225,-0.16865249,-0.0036107444,0.0053854925,-0.30010092,0.09571276,-0.24824658,-0.074830644,0.035085972,-0.031559132,-0.101117924,0.059197757,-0.091856584,0.14177378,0.26300943,-0.2368583,-0.1454926,-0.2528431,-0.1426711,0.07309631,0.22897573,0.31465235,0.014303668,-0.07756583,-0.06550764,0.17471373,-0.0058806133,0.05896965,-0.029374756,0.23293078,-0.034593888,-0.02722034,0.07097219,-0.03051748,0.11880358,-0.33632988,0.04042891,-0.056653794,-0.018537953,0.0485546,-0.028399786,0.13037068,0.16500686,-0.032358855,-0.023364216,0.23437889,0.18575855,-0.01776116,-0.054368336,-0.07284425,0.018714314,0.12833323,-0.32052845,0.24629244,-0.20635429,0.12402209,-0.15431976,-0.13415083,-0.2514981,0.113570325,-0.22483829,-0.2464863,-0.24844702,0.16712518,0.19627558,0.096537516,0.25239536,0.046457224,0.12978658,0.19643159,0.11783541,0.228799,0.031174274,0.04554309,-0.003964428,0.24226786,-0.011967783,0.018786717,-0.036839116,0.451403,0.14828609,0.092947476,0.18651976,-0.07464376,-0.25902024,-0.12253769,-0.06390695,0.1372518,-0.004800175,0.3740379,-0.21224745,0.13108838,-0.13855818,0.080124035,-0.21905799,-0.020626962,-0.08694813,0.036649074,0.028535685,-0.1877369,-0.093022585,-0.12476499,0.3184584,0.10744867,0.21706153,-0.22387241,-0.21749598,0.14270091,0.13096541,-0.30477697,-0.08061499,-0.08517729,0.17605928,0.13212352,0.145564,0.26171675,-0.0069179693,-0.25694892,-0.15496825,0.06507567,0.107735775,0.16208237,-0.23360507,0.055385113,0.12658119,-0.19071983,0.08817735,0.36354038,0.26250553,0.04085907,-0.12468961,-0.42323554,0.017841568,0.038428422,-0.047761362,-0.03165205,0.07192487,-0.16339795,-0.03517469,0.098431624,-0.11039954,0.13938266,-0.091633506,0.15660551,0.38771084,0.07412982,-0.17070065,-0.036741383,-0.09891141,0.10683198,-0.23479062,-0.2964384,0.15795201,-0.41330093,-0.09058634,-0.06829496,0.14017466,-0.0367937,-0.24035347,-0.2958398,-0.11764906,0.14195569,-0.1465824,0.10454486,-0.3329574,-0.18060441,-0.033364452,0.06750037,-0.14393571,0.20596473,-0.2232977,-0.007812884,-0.052935395,0.1681719,-0.21432525,-0.12288392,-0.09169323,0.13925949,0.09190189,0.17496936,-0.030379789,0.014837818,0.10291569,0.22853844,-0.07179012,-0.2021006,-0.035452846,-0.11603785,-0.17142868,0.0461882,0.068889074,-0.22488226,-0.04270282,-0.05357617,-0.026130717,0.12147438,0.18538548,-0.14099683,-0.23132749,0.11162941,-0.42188543,-0.06754918,0.1021022,-0.14135544,-0.02621235,-0.01148852,-0.007785735,-0.22809319,-0.07887427,-0.33164126,-0.22565061,0.046491608,-0.069139324,-0.02356831,0.1729273,0.13632947,-0.15609904,-0.31249925,0.40518177,0.30385524,-0.07160563,-0.09689848,-0.0011991422,-0.009685728,0.10643841,-0.18112803,0.26570532,-0.08033142,0.061512247,-0.038069654,-0.16598792,-0.050888713,-0.015028871,-0.08517717,0.03130958,-0.012322704,-0.3029027,-0.31045094,-0.13336924,-0.06159644,-0.16570355,-0.109342374,-0.056165677,0.0883985,0.1643346,0.0277237,-0.19358206,-0.015998023,0.03597759,0.19986407,-0.049302623,0.057025727,-0.055031523,-0.10568621,-0.13802662,-0.13948704,0.2951225,0.08275096,-0.3116
ООО  НОВАКИТ,0.023686389,0.020208921,0.08476387,-0.041137613,0.061211213,0.009433963,0.042203486,0.046195418,0.07328398,0.08964114,0.030429034,-0.061416797,0.08418726,0.10364579,-0.0926755,-0.044478685,-0.07465703,-0.12888555,-0.03783595,0.090831235,0.012619011,-0.014895318,-0.03694409,-0.10001969,-0.124886736,-0.13786119,-0.08856775,0.08722912,-0.11771889,-0.010560209,-0.06800532,-0.2306824,-0.08978995,-0.06693422,-0.0128962565,-0.04115842,0.039256696,0.06743719,-0.08598968,-0.07814509,-0.014585889,0.09078105,0.03198475,0.08945676,-0.023950461,-0.017431308,0.039329775,-0.19615042,-0.03295209,0.049800772,-0.08894826,-0.017709829,-0.066097215,-0.043413777,-0.046825007,0.021104708,-0.080526784,-0.016906694,-0.077979885,-0.1410074,-0.07604481,0.16744177,0.042645123,-0.012949714,-0.09030807,-0.09078886,-0.008714747,-0.006086092,0.034588892,0.13064763,0.014499513,0.03397942,-0.003380643,-0.1237849,0.09398117,0.109533206,-0.17114162,0.015603972,0.06251437,0.053722255,-0.034632735,0.03444462,-0.18983208,-0.028048456,-0.1185093,-0.019668987,0.17234713,0.01935345,0.013152178,0.08080202,-0.003877329,-0.039984465,0.14615616,0.098083764,-0.009158772,-0.006535657,0.054193825,-0.029544942,-0.048607275,-0.18437126,0.115995266,0.0021244865,-0.08110821,-0.07334953,0.04528408,0.12432875,0.02495567,0.016866716,-0.111970104,0.12778115,0.08261022,-0.029343821,-0.12028365,-0.01027444,0.02020093,0.07415606,0.046682008,0.043891184,-0.010419346,-0.08431486,0.17688881,0.042236313,0.10881806,0.042212054,-0.0024375266,-0.057371646,-0.10406221,0.0071021393,0.10536092,-0.053299997,0.019923333,-0.038799882,-0.017648388,-0.051656738,0.009744215,-0.050210945,0.030078305,-0.03962388,0.12990813,-0.11784603,-0.11268724,-0.11914611,-0.06787746,-0.031997148,0.109432526,-0.10406586,-0.05068288,-0.021938799,0.077487506,-0.03192602,0.10738179,0.039476663,-0.06465029,0.10412513,0.19665648,-0.04253157,0.10513847,-0.08001777,-0.043590937,-0.098320596,-0.073237665,-0.026109923,-0.06690041,-0.18776415,-0.06474776,0.14194855,-0.09025473,0.049449325,0.11410461,0.052374408,-0.06974509,-0.047236662,-0.009632517,-0.08428316,0.028875234,-0.006383509,-0.096842974,0.052339878,0.047453437,0.06546885,0.082959615,0.09112029,0.10233865,-0.012181391,0.14594546,0.1864021,-0.07563151,-0.09701477,-0.12350973,0.015696032,0.14284329,0.0041355304,-0.13473831,-0.034932565,-0.10503008,-0.052229207,0.061226178,-0.01712563,0.012384016,-0.11896515,-0.14556831,-0.027752185,0.017801674,0.023376487,-0.04659947,-0.049272448,0.023564413,0.077458605,-0.044221174,-0.060469218,-0.09005047,-0.01558578,0.077614166,-0.06691164,0.14318821,-0.010723002,-0.04264315,-0.0382001,0.027721673,0.090629816,-0.08431238,0.029359445,0.018698791,0.01368319,0.06946368,0.04722062,-0.116531685,0.037689213,0.01886715,0.03421314,-0.02020833,0.033186223,-0.13868482,-0.042691585,-0.006901319,-0.13882926,0.013055606,-0.0025868127,-0.11147232,-0.08553233,0.08444248,-0.027088298,-0.04540636,-0.04379142,-0.15412688,-0.08800826,0.0817156,-0.06669964,-0.060608596,-0.06056294,-0.11959885,-0.14112477,0.026637912,-0.076225676,-0.10736253,0.16908808,0.05811688,0.036052816,0.016982311,0.08628198,0.08739149,-0.028992994,-0.055206805,-0.033012163,-0.002264716,0.060097385,-0.04809444,0.020918341,-0.0046901777,-0.034572672,0.008412919,-0.1592216,0.16557257,-0.08729428,0.119242124,-0.11812892,0.06323832,-0.07311133,-0.10124504,-0.056028176,-0.03954349,0.031868495,0.058316223,-0.022290757,0.15526614,0.013774609,0.013406841,-0.132207,-0.14576274,0.08377089,0.0008277758,-0.008415701,0.008675977,0.047107212,-0.013255184,-0.06451244,0.008743823,0.059940524,0.14579639,-0.06356856
ООО  СБЕРЭНЕРГО,0.0010880968,0.003915839,0.023355752,-0.03384323,0.124064185,0.051659226,0.0074543376,0.09660638,-0.004294201,0.08402292,0.02865229,-0.05378851,0.110809855,0.096412465,-0.024314923,-0.07749651,-0.09625523,-0.07661724,-0.103302665,0.14228597,-0.10733299,-0.119740576,-0.019858092,0.004387569,-0.015418227,-0.08555603,-0.057988036,0.049204856,-0.12968884,-0.042626664,0.0010029281,-0.23715046,0.0409651,0.016876472,-0.0827418,-0.014471756,-0.01767966,0.001086764,-0.08368969,-0.12707911,-0.024250193,0.04506338,0.10039311,-0.010532956,-0.07109097,-0.018180594,-0.008497887,-0.08799234,-0.01442295,-0.047529917,-0.14650111,-0.051059395,-0.08954316,0.015438047,-0.116287574,0.018611023,-0.010662968,0.017984446,-0.051304705,-0.03600385,-0.05899728,0.1191467,0.11067703,-0.015505815,-0.033646926,-0.026394572,0.009292844,-0.008909395,0.077564165,0.020699281,-0.014742741,0.022803927,0.027293839,-0.13081561,0.092931196,-0.028180767,-0.14191382,0.049087837,-0.024383746,-0.08987233,-0.078340545,-0.010597,-0.2345999,-0.069435224,-0.07171581,0.114604004,0.09839984,-0.0030694709,0.041463777,0.06365198,-0.034524534,-0.049606163,0.066313334,0.05277087,-0.02101503,0.044443026,0.0557583,-0.021026235,-0.02161931,-0.19576871,0.13238347,0.010805635,-0.073889464,-0.12579113,0.12320309,0.07249306,-0.09370532,0.017512165,0.0656876,0.15671901,0.110285565,-0.041966863,-0.10846911,0.0027989561,0.028042221,0.07967699,0.07840548,-0.06534554,-0.012401612,-0.02321731,0.124981605,-0.00013278857,0.06939936,0.13526286,0.0021461016,-0.020303685,-0.20298529,-0.039949317,0.1373731,-0.14357072,-0.02468809,-0.12629862,-0.028577818,-0.031376652,-0.07065236,0.0054205465,0.07040242,-0.0882254,0.23421025,-0.117375255,-0.032762658,-0.08153602,-0.029880732,0.008738344,-0.02431968,-0.091216795,0.002760017,-0.0033006135,0.06752721,0.0018290421,0.08402044,0.07214695,0.07074212,0.066848904,0.2304774,-0.07350732,0.07720181,-0.08070665,0.029045446,-0.12514381,-0.06694158,0.009070314,-0.0076563423,-0.1768946,-0.15415843,0.1484484,-0.06752306,0.12899755,0.07442855,0.024242973,-0.031558532,-0.009456968,-0.0067241956,0.051187634,-0.03773134,0.008433742,-0.089467645,0.07744983,-0.063467495,0.025395295,0.106926404,0.16819882,0.03129267,0.016783977,0.086876355,0.16905104,-0.09673898,-0.023328075,-0.054133486,0.05022113,0.04995237,0.032110747,-0.12474554,-0.05814658,-0.07767165,0.002715637,0.03439459,0.074126534,0.08575435,-0.05468687,-0.06583041,-0.06394432,-0.05642004,-0.020034673,-0.06740308,-0.006212277,0.0080300085,0.06982845,-0.021831693,-0.03732617,-0.018937482,-0.034916632,0.10973562,-0.09374711,0.18594566,0.043642238,-0.05223996,-0.04668694,-0.075931095,0.07933719,-0.004439969,0.020443972,-0.023758765,0.017079953,0.03249668,0.076018006,-0.15880762,-0.0101719545,0.00499899,0.025806049,-0.038909867,-0.05373129,-0.17195196,0.009399146,0.10695269,-0.12444328,-0.031775218,-0.05247711,-0.1141296,-0.1241466,0.071824186,-0.049500026,-0.14216639,-0.015061346,-0.072922796,-0.06225126,0.14063941,-0.012700704,-0.05306114,-0.11207707,-0.09389542,-0.14376035,0.05313949,0.028917223,-0.096677735,0.15603167,0.07185047,0.03390934,0.0029725353,0.029110245,0.07575036,0.02583934,0.05184486,-0.014326703,-0.013886853,0.03329525,-0.028853137,0.00086159934,0.005741865,0.06541752,0.045304283,-0.09465477,0.13857186,-0.10866626,0.1778056,-0.17487483,-0.0739226,-0.010983604,0.027176166,-0.018635223,-0.009450897,0.037140455,0.10655037,0.09368544,0.08735309,0.062458873,-0.044553153,-0.040630106,-0.10392208,0.13636276,-0.032377657,-0.03702997,-0.040890627,0.020814432,0.055413675,-0.020073859,-0.092762016,-0.06821058,0.039159346,0.011990924
